"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
"869819",40890,"O'Hare Airport","11/10/2015","W",11052,2015-11-10,11,"Nov",2015,10,"Tuesday"
"870433",40890,"O'Hare Airport","12/18/2006","W",9226,2006-12-18,12,"Dec",2006,18,"Monday"
"870480",40890,"O'Hare Airport","03/11/2016","W",12405,2016-03-11,3,"Mar",2016,11,"Friday"
"870540",40890,"O'Hare Airport","11/21/2003","W",9129,2003-11-21,11,"Nov",2003,21,"Friday"
"870683",40890,"O'Hare Airport","01/19/2016","W",9581,2016-01-19,1,"Jan",2016,19,"Tuesday"
"870692",40890,"O'Hare Airport","04/22/2004","W",8680,2004-04-22,4,"Apr",2004,22,"Thursday"
"871091",40890,"O'Hare Airport","10/18/2016","W",10739,2016-10-18,10,"Oct",2016,18,"Tuesday"
"871239",40890,"O'Hare Airport","06/06/2014","W",12020,2014-06-06,6,"Jun",2014,6,"Friday"
"871411",40890,"O'Hare Airport","01/06/2010","W",6966,2010-01-06,1,"Jan",2010,6,"Wednesday"
"871416",40890,"O'Hare Airport","04/23/2009","W",8351,2009-04-23,4,"Apr",2009,23,"Thursday"
"871865",40890,"O'Hare Airport","10/12/2014","U",10244,2014-10-12,10,"Oct",2014,12,"Sunday"
"871938",40890,"O'Hare Airport","01/26/2011","W",6719,2011-01-26,1,"Jan",2011,26,"Wednesday"
"872027",40890,"O'Hare Airport","05/05/2014","W",9731,2014-05-05,5,"May",2014,5,"Monday"
"872353",40890,"O'Hare Airport","11/26/2009","U",5984,2009-11-26,11,"Nov",2009,26,"Thursday"
"872559",40890,"O'Hare Airport","04/03/2012","W",8518,2012-04-03,4,"Apr",2012,3,"Tuesday"
"872588",40890,"O'Hare Airport","05/26/2007","A",8611,2007-05-26,5,"May",2007,26,"Saturday"
"872653",40890,"O'Hare Airport","09/29/2016","W",12019,2016-09-29,9,"Sep",2016,29,"Thursday"
"872808",40890,"O'Hare Airport","02/19/2007","W",9180,2007-02-19,2,"Feb",2007,19,"Monday"
"872845",40890,"O'Hare Airport","12/12/2013","W",9079,2013-12-12,12,"Dec",2013,12,"Thursday"
"872876",40890,"O'Hare Airport","12/15/2012","A",7509,2012-12-15,12,"Dec",2012,15,"Saturday"
"872894",40890,"O'Hare Airport","08/22/2013","W",10541,2013-08-22,8,"Aug",2013,22,"Thursday"
"873038",40890,"O'Hare Airport","08/14/2001","W",9662,2001-08-14,8,"Aug",2001,14,"Tuesday"
"873189",40890,"O'Hare Airport","07/07/2006","W",10983,2006-07-07,7,"Jul",2006,7,"Friday"
"873267",40890,"O'Hare Airport","05/15/2004","A",6800,2004-05-15,5,"May",2004,15,"Saturday"
"873334",40890,"O'Hare Airport","05/17/2003","A",6590,2003-05-17,5,"May",2003,17,"Saturday"
"873357",40890,"O'Hare Airport","09/17/2012","W",10297,2012-09-17,9,"Sep",2012,17,"Monday"
"874210",40890,"O'Hare Airport","08/04/2003","W",10090,2003-08-04,8,"Aug",2003,4,"Monday"
"874239",40890,"O'Hare Airport","07/17/2015","W",14593,2015-07-17,7,"Jul",2015,17,"Friday"
"874704",40890,"O'Hare Airport","02/29/2016","W",10001,2016-02-29,2,"Feb",2016,29,"Monday"
"874930",40890,"O'Hare Airport","09/16/2010","W",10142,2010-09-16,9,"Sep",2010,16,"Thursday"
"874981",40890,"O'Hare Airport","01/19/2002","A",5707,2002-01-19,1,"Jan",2002,19,"Saturday"
"875016",40890,"O'Hare Airport","10/01/2006","U",8531,2006-10-01,10,"Oct",2006,1,"Sunday"
"875404",40890,"O'Hare Airport","11/11/2012","U",8703,2012-11-11,11,"Nov",2012,11,"Sunday"
"875620",40890,"O'Hare Airport","01/16/2011","U",6540,2011-01-16,1,"Jan",2011,16,"Sunday"
"875681",40890,"O'Hare Airport","05/14/2013","W",9430,2013-05-14,5,"May",2013,14,"Tuesday"
"875715",40890,"O'Hare Airport","07/14/2004","W",8971,2004-07-14,7,"Jul",2004,14,"Wednesday"
"875753",40890,"O'Hare Airport","02/10/2002","U",5818,2002-02-10,2,"Feb",2002,10,"Sunday"
"875770",40890,"O'Hare Airport","10/31/2009","A",6472,2009-10-31,10,"Oct",2009,31,"Saturday"
"875819",40890,"O'Hare Airport","07/26/2007","W",9627,2007-07-26,7,"Jul",2007,26,"Thursday"
"876107",40890,"O'Hare Airport","08/18/2013","U",10146,2013-08-18,8,"Aug",2013,18,"Sunday"
"876114",40890,"O'Hare Airport","02/18/2007","U",6962,2007-02-18,2,"Feb",2007,18,"Sunday"
"876454",40890,"O'Hare Airport","06/18/2002","W",8330,2002-06-18,6,"Jun",2002,18,"Tuesday"
"876463",40890,"O'Hare Airport","03/08/2014","A",7501,2014-03-08,3,"Mar",2014,8,"Saturday"
"876523",40890,"O'Hare Airport","11/03/2015","W",10622,2015-11-03,11,"Nov",2015,3,"Tuesday"
"876603",40890,"O'Hare Airport","03/17/2001","A",7144,2001-03-17,3,"Mar",2001,17,"Saturday"
"876878",40890,"O'Hare Airport","10/23/2003","W",8300,2003-10-23,10,"Oct",2003,23,"Thursday"
"876941",40890,"O'Hare Airport","06/14/2003","A",6855,2003-06-14,6,"Jun",2003,14,"Saturday"
"876949",40890,"O'Hare Airport","10/16/2013","W",10158,2013-10-16,10,"Oct",2013,16,"Wednesday"
"877053",40890,"O'Hare Airport","01/12/2004","W",7208,2004-01-12,1,"Jan",2004,12,"Monday"
"877109",40890,"O'Hare Airport","04/21/2005","W",9168,2005-04-21,4,"Apr",2005,21,"Thursday"
"877331",40890,"O'Hare Airport","01/29/2009","W",6718,2009-01-29,1,"Jan",2009,29,"Thursday"
"877678",40890,"O'Hare Airport","02/05/2014","W",7266,2014-02-05,2,"Feb",2014,5,"Wednesday"
"877760",40890,"O'Hare Airport","04/24/2003","W",7875,2003-04-24,4,"Apr",2003,24,"Thursday"
"877952",40890,"O'Hare Airport","01/11/2016","W",9440,2016-01-11,1,"Jan",2016,11,"Monday"
"877965",40890,"O'Hare Airport","06/25/2015","W",13101,2015-06-25,6,"Jun",2015,25,"Thursday"
"877978",40890,"O'Hare Airport","07/27/2006","W",11017,2006-07-27,7,"Jul",2006,27,"Thursday"
"877988",40890,"O'Hare Airport","03/15/2004","W",8560,2004-03-15,3,"Mar",2004,15,"Monday"
"878165",40890,"O'Hare Airport","02/24/2009","W",6671,2009-02-24,2,"Feb",2009,24,"Tuesday"
"878204",40890,"O'Hare Airport","10/03/2008","W",10391,2008-10-03,10,"Oct",2008,3,"Friday"
"878332",40890,"O'Hare Airport","05/15/2016","U",11348,2016-05-15,5,"May",2016,15,"Sunday"
"878418",40890,"O'Hare Airport","10/21/2001","U",6997,2001-10-21,10,"Oct",2001,21,"Sunday"
"878427",40890,"O'Hare Airport","10/25/2012","W",11102,2012-10-25,10,"Oct",2012,25,"Thursday"
"878470",40890,"O'Hare Airport","03/16/2005","W",8305,2005-03-16,3,"Mar",2005,16,"Wednesday"
"878564",40890,"O'Hare Airport","07/09/2016","A",10389,2016-07-09,7,"Jul",2016,9,"Saturday"
"878799",40890,"O'Hare Airport","10/29/2003","W",7653,2003-10-29,10,"Oct",2003,29,"Wednesday"
"878850",40890,"O'Hare Airport","05/09/2003","W",8890,2003-05-09,5,"May",2003,9,"Friday"
"878907",40890,"O'Hare Airport","05/31/2006","W",9921,2006-05-31,5,"May",2006,31,"Wednesday"
"879063",40890,"O'Hare Airport","07/27/2016","W",13453,2016-07-27,7,"Jul",2016,27,"Wednesday"
"879119",40890,"O'Hare Airport","11/26/2017","U",15160,2017-11-26,11,"Nov",2017,26,"Sunday"
"879241",40890,"O'Hare Airport","02/04/2017","A",7420,2017-02-04,2,"Feb",2017,4,"Saturday"
"879246",40890,"O'Hare Airport","05/18/2003","U",7640,2003-05-18,5,"May",2003,18,"Sunday"
"879348",40890,"O'Hare Airport","04/05/2007","W",9299,2007-04-05,4,"Apr",2007,5,"Thursday"
"880116",40890,"O'Hare Airport","12/07/2003","U",5794,2003-12-07,12,"Dec",2003,7,"Sunday"
"880126",40890,"O'Hare Airport","01/23/2011","U",6447,2011-01-23,1,"Jan",2011,23,"Sunday"
"880226",40890,"O'Hare Airport","06/21/2011","W",9348,2011-06-21,6,"Jun",2011,21,"Tuesday"
"880243",40890,"O'Hare Airport","07/29/2008","W",8801,2008-07-29,7,"Jul",2008,29,"Tuesday"
"880256",40890,"O'Hare Airport","09/12/2009","A",8741,2009-09-12,9,"Sep",2009,12,"Saturday"
"880362",40890,"O'Hare Airport","07/11/2013","W",10969,2013-07-11,7,"Jul",2013,11,"Thursday"
"880430",40890,"O'Hare Airport","04/13/2007","W",10351,2007-04-13,4,"Apr",2007,13,"Friday"
"880732",40890,"O'Hare Airport","10/14/2006","A",8787,2006-10-14,10,"Oct",2006,14,"Saturday"
"880811",40890,"O'Hare Airport","01/27/2004","W",6934,2004-01-27,1,"Jan",2004,27,"Tuesday"
"880925",40890,"O'Hare Airport","05/09/2007","W",9188,2007-05-09,5,"May",2007,9,"Wednesday"
"880955",40890,"O'Hare Airport","02/21/2005","W",9038,2005-02-21,2,"Feb",2005,21,"Monday"
"881180",40890,"O'Hare Airport","09/19/2013","W",11272,2013-09-19,9,"Sep",2013,19,"Thursday"
"881399",40890,"O'Hare Airport","01/22/2016","W",9865,2016-01-22,1,"Jan",2016,22,"Friday"
"881535",40890,"O'Hare Airport","04/25/2009","A",6156,2009-04-25,4,"Apr",2009,25,"Saturday"
"881549",40890,"O'Hare Airport","07/14/2014","W",10276,2014-07-14,7,"Jul",2014,14,"Monday"
"881581",40890,"O'Hare Airport","03/13/2011","U",7892,2011-03-13,3,"Mar",2011,13,"Sunday"
"881639",40890,"O'Hare Airport","01/28/2015","W",7676,2015-01-28,1,"Jan",2015,28,"Wednesday"
"881733",40890,"O'Hare Airport","03/19/2017","U",9275,2017-03-19,3,"Mar",2017,19,"Sunday"
"881860",40890,"O'Hare Airport","06/08/2001","W",10128,2001-06-08,6,"Jun",2001,8,"Friday"
"882125",40890,"O'Hare Airport","03/05/2013","W",7660,2013-03-05,3,"Mar",2013,5,"Tuesday"
"882208",40890,"O'Hare Airport","10/25/2017","W",10708,2017-10-25,10,"Oct",2017,25,"Wednesday"
"882322",40890,"O'Hare Airport","08/03/2004","W",8624,2004-08-03,8,"Aug",2004,3,"Tuesday"
"882812",40890,"O'Hare Airport","01/23/2017","W",9808,2017-01-23,1,"Jan",2017,23,"Monday"
"882846",40890,"O'Hare Airport","07/23/2014","W",10462,2014-07-23,7,"Jul",2014,23,"Wednesday"
"882984",40890,"O'Hare Airport","12/31/2013","W",8537,2013-12-31,12,"Dec",2013,31,"Tuesday"
"883140",40890,"O'Hare Airport","05/05/2004","W",8042,2004-05-05,5,"May",2004,5,"Wednesday"
"883282",40890,"O'Hare Airport","08/19/2001","U",8668,2001-08-19,8,"Aug",2001,19,"Sunday"
"883509",40890,"O'Hare Airport","06/19/2013","W",10279,2013-06-19,6,"Jun",2013,19,"Wednesday"
"883562",40890,"O'Hare Airport","08/03/2015","W",13500,2015-08-03,8,"Aug",2015,3,"Monday"
"883579",40890,"O'Hare Airport","05/09/2017","W",10521,2017-05-09,5,"May",2017,9,"Tuesday"
"883690",40890,"O'Hare Airport","02/21/2013","W",8780,2013-02-21,2,"Feb",2013,21,"Thursday"
"883780",40890,"O'Hare Airport","02/07/2015","A",6828,2015-02-07,2,"Feb",2015,7,"Saturday"
"884334",40890,"O'Hare Airport","09/05/2003","W",9061,2003-09-05,9,"Sep",2003,5,"Friday"
"884369",40890,"O'Hare Airport","01/13/2015","W",7948,2015-01-13,1,"Jan",2015,13,"Tuesday"
"884379",40890,"O'Hare Airport","06/23/2007","A",7794,2007-06-23,6,"Jun",2007,23,"Saturday"
"884548",40890,"O'Hare Airport","08/02/2009","U",8190,2009-08-02,8,"Aug",2009,2,"Sunday"
"884737",40890,"O'Hare Airport","07/30/2001","W",10360,2001-07-30,7,"Jul",2001,30,"Monday"
"885113",40890,"O'Hare Airport","07/20/2013","A",10177,2013-07-20,7,"Jul",2013,20,"Saturday"
"885431",40890,"O'Hare Airport","06/27/2010","U",8354,2010-06-27,6,"Jun",2010,27,"Sunday"
"885911",40890,"O'Hare Airport","04/08/2008","W",7543,2008-04-08,4,"Apr",2008,8,"Tuesday"
"886051",40890,"O'Hare Airport","08/27/2011","A",8546,2011-08-27,8,"Aug",2011,27,"Saturday"
"886095",40890,"O'Hare Airport","12/29/2013","U",9857,2013-12-29,12,"Dec",2013,29,"Sunday"
"886316",40890,"O'Hare Airport","09/29/2013","U",10084,2013-09-29,9,"Sep",2013,29,"Sunday"
"886429",40890,"O'Hare Airport","11/16/2004","W",8246,2004-11-16,11,"Nov",2004,16,"Tuesday"
"886491",40890,"O'Hare Airport","06/19/2011","U",9579,2011-06-19,6,"Jun",2011,19,"Sunday"
"886507",40890,"O'Hare Airport","11/16/2012","W",12671,2012-11-16,11,"Nov",2012,16,"Friday"
"886532",40890,"O'Hare Airport","06/07/2003","A",6502,2003-06-07,6,"Jun",2003,7,"Saturday"
"886629",40890,"O'Hare Airport","05/14/2008","W",8798,2008-05-14,5,"May",2008,14,"Wednesday"
"886900",40890,"O'Hare Airport","09/03/2006","U",8067,2006-09-03,9,"Sep",2006,3,"Sunday"
"887002",40890,"O'Hare Airport","09/22/2006","W",9572,2006-09-22,9,"Sep",2006,22,"Friday"
"887067",40890,"O'Hare Airport","12/16/2009","W",7403,2009-12-16,12,"Dec",2009,16,"Wednesday"
"887639",40890,"O'Hare Airport","08/20/2017","U",11382,2017-08-20,8,"Aug",2017,20,"Sunday"
"887669",40890,"O'Hare Airport","01/20/2012","W",11389,2012-01-20,1,"Jan",2012,20,"Friday"
"887671",40890,"O'Hare Airport","11/14/2012","W",9332,2012-11-14,11,"Nov",2012,14,"Wednesday"
"887696",40890,"O'Hare Airport","04/01/2011","W",9366,2011-04-01,4,"Apr",2011,1,"Friday"
"888044",40890,"O'Hare Airport","06/16/2012","A",9201,2012-06-16,6,"Jun",2012,16,"Saturday"
"888050",40890,"O'Hare Airport","07/31/2009","W",10962,2009-07-31,7,"Jul",2009,31,"Friday"
"888085",40890,"O'Hare Airport","01/17/2015","A",7416,2015-01-17,1,"Jan",2015,17,"Saturday"
"888098",40890,"O'Hare Airport","03/19/2007","W",9601,2007-03-19,3,"Mar",2007,19,"Monday"
"888140",40890,"O'Hare Airport","09/22/2011","W",10263,2011-09-22,9,"Sep",2011,22,"Thursday"
"888263",40890,"O'Hare Airport","07/20/2010","W",9264,2010-07-20,7,"Jul",2010,20,"Tuesday"
"888302",40890,"O'Hare Airport","01/01/2014","U",8350,2014-01-01,1,"Jan",2014,1,"Wednesday"
"888372",40890,"O'Hare Airport","04/18/2016","W",11611,2016-04-18,4,"Apr",2016,18,"Monday"
"888634",40890,"O'Hare Airport","02/12/2012","U",7145,2012-02-12,2,"Feb",2012,12,"Sunday"
"888796",40890,"O'Hare Airport","05/19/2009","W",8296,2009-05-19,5,"May",2009,19,"Tuesday"
"888803",40890,"O'Hare Airport","08/11/2009","W",8927,2009-08-11,8,"Aug",2009,11,"Tuesday"
"888828",40890,"O'Hare Airport","10/25/2002","W",10264,2002-10-25,10,"Oct",2002,25,"Friday"
"888936",40890,"O'Hare Airport","05/08/2001","W",8079,2001-05-08,5,"May",2001,8,"Tuesday"
"888952",40890,"O'Hare Airport","03/20/2017","W",10723,2017-03-20,3,"Mar",2017,20,"Monday"
"889020",40890,"O'Hare Airport","12/13/2010","W",9121,2010-12-13,12,"Dec",2010,13,"Monday"
"889051",40890,"O'Hare Airport","05/20/2017","A",9590,2017-05-20,5,"May",2017,20,"Saturday"
"889056",40890,"O'Hare Airport","09/03/2017","U",10035,2017-09-03,9,"Sep",2017,3,"Sunday"
"889287",40890,"O'Hare Airport","12/30/2001","U",6209,2001-12-30,12,"Dec",2001,30,"Sunday"
"889359",40890,"O'Hare Airport","10/12/2003","U",8710,2003-10-12,10,"Oct",2003,12,"Sunday"
"889367",40890,"O'Hare Airport","03/01/2011","W",7184,2011-03-01,3,"Mar",2011,1,"Tuesday"
"889511",40890,"O'Hare Airport","08/24/2016","W",10942,2016-08-24,8,"Aug",2016,24,"Wednesday"
"889584",40890,"O'Hare Airport","05/26/2004","W",8415,2004-05-26,5,"May",2004,26,"Wednesday"
"889698",40890,"O'Hare Airport","02/09/2014","U",7421,2014-02-09,2,"Feb",2014,9,"Sunday"
"889802",40890,"O'Hare Airport","03/21/2011","W",9193,2011-03-21,3,"Mar",2011,21,"Monday"
"889975",40890,"O'Hare Airport","12/30/2002","W",8936,2002-12-30,12,"Dec",2002,30,"Monday"
"890334",40890,"O'Hare Airport","03/24/2015","W",9745,2015-03-24,3,"Mar",2015,24,"Tuesday"
"890501",40890,"O'Hare Airport","01/17/2009","A",5579,2009-01-17,1,"Jan",2009,17,"Saturday"
"891200",40890,"O'Hare Airport","04/14/2017","W",11820,2017-04-14,4,"Apr",2017,14,"Friday"
"891311",40890,"O'Hare Airport","11/20/2010","A",7084,2010-11-20,11,"Nov",2010,20,"Saturday"
"891707",40890,"O'Hare Airport","04/30/2017","U",9344,2017-04-30,4,"Apr",2017,30,"Sunday"
"891749",40890,"O'Hare Airport","03/21/2004","U",6884,2004-03-21,3,"Mar",2004,21,"Sunday"
"891769",40890,"O'Hare Airport","04/26/2007","W",9243,2007-04-26,4,"Apr",2007,26,"Thursday"
"891897",40890,"O'Hare Airport","11/21/2005","W",8490,2005-11-21,11,"Nov",2005,21,"Monday"
"891927",40890,"O'Hare Airport","06/11/2014","W",10129,2014-06-11,6,"Jun",2014,11,"Wednesday"
"891997",40890,"O'Hare Airport","11/17/2001","A",5795,2001-11-17,11,"Nov",2001,17,"Saturday"
"892016",40890,"O'Hare Airport","03/25/2011","W",9702,2011-03-25,3,"Mar",2011,25,"Friday"
"892138",40890,"O'Hare Airport","03/16/2009","W",8444,2009-03-16,3,"Mar",2009,16,"Monday"
"892179",40890,"O'Hare Airport","09/17/2004","W",10608,2004-09-17,9,"Sep",2004,17,"Friday"
"892203",40890,"O'Hare Airport","02/15/2008","W",9044,2008-02-15,2,"Feb",2008,15,"Friday"
"892303",40890,"O'Hare Airport","02/08/2010","W",7499,2010-02-08,2,"Feb",2010,8,"Monday"
"892494",40890,"O'Hare Airport","07/21/2017","W",14608,2017-07-21,7,"Jul",2017,21,"Friday"
"892802",40890,"O'Hare Airport","03/28/2009","A",7022,2009-03-28,3,"Mar",2009,28,"Saturday"
"892966",40890,"O'Hare Airport","08/11/2013","U",10239,2013-08-11,8,"Aug",2013,11,"Sunday"
"893105",40890,"O'Hare Airport","04/28/2003","W",8212,2003-04-28,4,"Apr",2003,28,"Monday"
"893112",40890,"O'Hare Airport","01/05/2017","W",10295,2017-01-05,1,"Jan",2017,5,"Thursday"
"893136",40890,"O'Hare Airport","11/14/2003","W",9758,2003-11-14,11,"Nov",2003,14,"Friday"
"893140",40890,"O'Hare Airport","12/16/2016","W",10166,2016-12-16,12,"Dec",2016,16,"Friday"
"893223",40890,"O'Hare Airport","11/01/2010","W",9876,2010-11-01,11,"Nov",2010,1,"Monday"
"893405",40890,"O'Hare Airport","12/26/2006","W",11066,2006-12-26,12,"Dec",2006,26,"Tuesday"
"893434",40890,"O'Hare Airport","01/03/2012","W",8981,2012-01-03,1,"Jan",2012,3,"Tuesday"
"893513",40890,"O'Hare Airport","12/02/2004","W",8627,2004-12-02,12,"Dec",2004,2,"Thursday"
"893653",40890,"O'Hare Airport","10/05/2012","W",16175,2012-10-05,10,"Oct",2012,5,"Friday"
"893743",40890,"O'Hare Airport","09/19/2001","W",6301,2001-09-19,9,"Sep",2001,19,"Wednesday"
"893870",40890,"O'Hare Airport","01/15/2015","W",9113,2015-01-15,1,"Jan",2015,15,"Thursday"
"894247",40890,"O'Hare Airport","09/19/2008","W",11204,2008-09-19,9,"Sep",2008,19,"Friday"
"894280",40890,"O'Hare Airport","02/01/2006","W",7459,2006-02-01,2,"Feb",2006,1,"Wednesday"
"894299",40890,"O'Hare Airport","08/07/2013","W",10021,2013-08-07,8,"Aug",2013,7,"Wednesday"
"894392",40890,"O'Hare Airport","11/05/2010","W",10586,2010-11-05,11,"Nov",2010,5,"Friday"
"894572",40890,"O'Hare Airport","01/03/2005","W",8491,2005-01-03,1,"Jan",2005,3,"Monday"
"894734",40890,"O'Hare Airport","09/17/2015","W",14103,2015-09-17,9,"Sep",2015,17,"Thursday"
"894862",40890,"O'Hare Airport","06/22/2013","A",9288,2013-06-22,6,"Jun",2013,22,"Saturday"
"894940",40890,"O'Hare Airport","02/24/2001","A",5843,2001-02-24,2,"Feb",2001,24,"Saturday"
"895079",40890,"O'Hare Airport","09/25/2006","W",10229,2006-09-25,9,"Sep",2006,25,"Monday"
"895106",40890,"O'Hare Airport","08/13/2006","U",8925,2006-08-13,8,"Aug",2006,13,"Sunday"
"895128",40890,"O'Hare Airport","06/12/2013","W",10039,2013-06-12,6,"Jun",2013,12,"Wednesday"
"895257",40890,"O'Hare Airport","08/16/2013","W",12650,2013-08-16,8,"Aug",2013,16,"Friday"
"895545",40890,"O'Hare Airport","07/23/2012","W",10807,2012-07-23,7,"Jul",2012,23,"Monday"
"895661",40890,"O'Hare Airport","12/08/2012","A",7134,2012-12-08,12,"Dec",2012,8,"Saturday"
"895817",40890,"O'Hare Airport","03/17/2013","U",7206,2013-03-17,3,"Mar",2013,17,"Sunday"
"895868",40890,"O'Hare Airport","03/24/2001","A",6703,2001-03-24,3,"Mar",2001,24,"Saturday"
"895924",40890,"O'Hare Airport","08/16/2010","W",10017,2010-08-16,8,"Aug",2010,16,"Monday"
"896080",40890,"O'Hare Airport","03/30/2016","W",9452,2016-03-30,3,"Mar",2016,30,"Wednesday"
"896175",40890,"O'Hare Airport","12/05/2015","A",8669,2015-12-05,12,"Dec",2015,5,"Saturday"
"896232",40890,"O'Hare Airport","05/22/2010","A",7835,2010-05-22,5,"May",2010,22,"Saturday"
"896418",40890,"O'Hare Airport","09/08/2016","W",11278,2016-09-08,9,"Sep",2016,8,"Thursday"
"896574",40890,"O'Hare Airport","07/20/2011","W",10004,2011-07-20,7,"Jul",2011,20,"Wednesday"
"896585",40890,"O'Hare Airport","09/23/2016","W",14210,2016-09-23,9,"Sep",2016,23,"Friday"
"896719",40890,"O'Hare Airport","02/23/2016","W",9060,2016-02-23,2,"Feb",2016,23,"Tuesday"
"896897",40890,"O'Hare Airport","08/13/2008","W",8955,2008-08-13,8,"Aug",2008,13,"Wednesday"
"897190",40890,"O'Hare Airport","08/02/2014","A",9431,2014-08-02,8,"Aug",2014,2,"Saturday"
"897193",40890,"O'Hare Airport","01/23/2006","W",8914,2006-01-23,1,"Jan",2006,23,"Monday"
"897516",40890,"O'Hare Airport","11/12/2016","A",9243,2016-11-12,11,"Nov",2016,12,"Saturday"
"897551",40890,"O'Hare Airport","06/12/2001","W",8497,2001-06-12,6,"Jun",2001,12,"Tuesday"
"897604",40890,"O'Hare Airport","10/03/2012","W",9513,2012-10-03,10,"Oct",2012,3,"Wednesday"
"897627",40890,"O'Hare Airport","01/26/2003","U",5726,2003-01-26,1,"Jan",2003,26,"Sunday"
"897755",40890,"O'Hare Airport","11/11/2015","W",10701,2015-11-11,11,"Nov",2015,11,"Wednesday"
"897867",40890,"O'Hare Airport","01/02/2011","U",8536,2011-01-02,1,"Jan",2011,2,"Sunday"
"898064",40890,"O'Hare Airport","12/24/2002","W",5776,2002-12-24,12,"Dec",2002,24,"Tuesday"
"899202",40890,"O'Hare Airport","08/15/2004","U",8404,2004-08-15,8,"Aug",2004,15,"Sunday"
"899223",40890,"O'Hare Airport","08/12/2015","W",12520,2015-08-12,8,"Aug",2015,12,"Wednesday"
"899229",40890,"O'Hare Airport","12/20/2011","W",8243,2011-12-20,12,"Dec",2011,20,"Tuesday"
"899276",40890,"O'Hare Airport","10/31/2002","W",7828,2002-10-31,10,"Oct",2002,31,"Thursday"
"899492",40890,"O'Hare Airport","08/02/2003","A",8336,2003-08-02,8,"Aug",2003,2,"Saturday"
"899556",40890,"O'Hare Airport","02/16/2010","W",7199,2010-02-16,2,"Feb",2010,16,"Tuesday"
"899577",40890,"O'Hare Airport","08/07/2017","W",12315,2017-08-07,8,"Aug",2017,7,"Monday"
"899617",40890,"O'Hare Airport","06/27/2009","A",7648,2009-06-27,6,"Jun",2009,27,"Saturday"
"899717",40890,"O'Hare Airport","05/31/2005","W",10546,2005-05-31,5,"May",2005,31,"Tuesday"
"899778",40890,"O'Hare Airport","12/06/2016","W",8990,2016-12-06,12,"Dec",2016,6,"Tuesday"
"900338",40890,"O'Hare Airport","04/12/2001","W",8457,2001-04-12,4,"Apr",2001,12,"Thursday"
"900459",40890,"O'Hare Airport","02/27/2006","W",8713,2006-02-27,2,"Feb",2006,27,"Monday"
"900491",40890,"O'Hare Airport","10/11/2010","W",10228,2010-10-11,10,"Oct",2010,11,"Monday"
"900709",40890,"O'Hare Airport","04/07/2015","W",9368,2015-04-07,4,"Apr",2015,7,"Tuesday"
"901186",40890,"O'Hare Airport","03/18/2005","W",9515,2005-03-18,3,"Mar",2005,18,"Friday"
"901278",40890,"O'Hare Airport","04/03/2008","W",9470,2008-04-03,4,"Apr",2008,3,"Thursday"
"901369",40890,"O'Hare Airport","01/30/2008","W",7035,2008-01-30,1,"Jan",2008,30,"Wednesday"
"901956",40890,"O'Hare Airport","06/02/2004","W",8599,2004-06-02,6,"Jun",2004,2,"Wednesday"
"902047",40890,"O'Hare Airport","11/23/2015","W",10743,2015-11-23,11,"Nov",2015,23,"Monday"
"902346",40890,"O'Hare Airport","12/12/2009","A",6125,2009-12-12,12,"Dec",2009,12,"Saturday"
"902552",40890,"O'Hare Airport","02/01/2005","W",7084,2005-02-01,2,"Feb",2005,1,"Tuesday"
"902719",40890,"O'Hare Airport","05/30/2012","W",10170,2012-05-30,5,"May",2012,30,"Wednesday"
"902881",40890,"O'Hare Airport","12/12/2005","W",9229,2005-12-12,12,"Dec",2005,12,"Monday"
"903011",40890,"O'Hare Airport","06/15/2015","W",12396,2015-06-15,6,"Jun",2015,15,"Monday"
"903422",40890,"O'Hare Airport","09/24/2010","W",12120,2010-09-24,9,"Sep",2010,24,"Friday"
"903620",40890,"O'Hare Airport","06/06/2011","W",10275,2011-06-06,6,"Jun",2011,6,"Monday"
"903821",40890,"O'Hare Airport","11/03/2001","A",5590,2001-11-03,11,"Nov",2001,3,"Saturday"
"904133",40890,"O'Hare Airport","07/18/2009","A",7386,2009-07-18,7,"Jul",2009,18,"Saturday"
"904199",40890,"O'Hare Airport","01/13/2016","W",8611,2016-01-13,1,"Jan",2016,13,"Wednesday"
"904414",40890,"O'Hare Airport","07/23/2007","W",10119,2007-07-23,7,"Jul",2007,23,"Monday"
"904471",40890,"O'Hare Airport","12/20/2014","A",7908,2014-12-20,12,"Dec",2014,20,"Saturday"
"904568",40890,"O'Hare Airport","09/14/2012","W",12572,2012-09-14,9,"Sep",2012,14,"Friday"
"904880",40890,"O'Hare Airport","11/23/2014","U",8204,2014-11-23,11,"Nov",2014,23,"Sunday"
"905064",40890,"O'Hare Airport","09/23/2012","U",9823,2012-09-23,9,"Sep",2012,23,"Sunday"
"905099",40890,"O'Hare Airport","06/14/2011","W",10321,2011-06-14,6,"Jun",2011,14,"Tuesday"
"905130",40890,"O'Hare Airport","11/30/2017","W",11196,2017-11-30,11,"Nov",2017,30,"Thursday"
"905269",40890,"O'Hare Airport","10/08/2011","A",10728,2011-10-08,10,"Oct",2011,8,"Saturday"
"905285",40890,"O'Hare Airport","02/06/2017","W",9409,2017-02-06,2,"Feb",2017,6,"Monday"
"905324",40890,"O'Hare Airport","08/06/2016","A",9981,2016-08-06,8,"Aug",2016,6,"Saturday"
